FID IID
1301999 1301999
1302836 1302836
1302855 1302855
1303857 1303857
1304459 1304459
1305173 1305173
1306198 1306198
1306601 1306601
1307589 1307589
1307682 1307682
1308744 1308744
1308986 1308986
1309073 1309073
1309662 1309662
1310777 1310777
1310907 1310907
1312516 1312516
1312844 1312844
1313534 1313534
1314874 1314874
1315450 1315450
1315725 1315725
1315920 1315920
1317117 1317117
1317659 1317659
1318024 1318024
1318213 1318213
1318441 1318441
1318632 1318632
1319877 1319877
1320582 1320582
1321168 1321168
1321195 1321195
1321228 1321228
1322345 1322345
1323280 1323280
1323343 1323343
1324229 1324229
1324524 1324524
1325178 1325178
1326221 1326221
1326685 1326685
1326870 1326870
1328677 1328677
1329011 1329011
1329105 1329105
1330238 1330238
1333276 1333276
1334659 1334659
1335411 1335411
1335621 1335621
1336107 1336107
1336898 1336898
1337091 1337091
1338572 1338572
1338657 1338657
1339306 1339306
1340183 1340183
1340773 1340773
1341590 1341590
1341620 1341620
1343886 1343886
1344198 1344198
1344601 1344601
1346058 1346058
1346506 1346506
1346742 1346742
1347483 1347483
1348669 1348669
1349268 1349268
1349467 1349467
1349561 1349561
1349919 1349919
1350208 1350208
1350282 1350282
1350294 1350294
1350614 1350614
1351467 1351467
1351682 1351682
1353544 1353544
1353766 1353766
1353829 1353829
1355634 1355634
1356149 1356149
1356923 1356923
1357012 1357012
1357122 1357122
1357567 1357567
1358362 1358362
1358927 1358927
1359497 1359497
1359896 1359896
1360027 1360027
1360136 1360136
1360837 1360837
1360909 1360909
1362564 1362564
1363145 1363145
1363786 1363786
1363814 1363814
1366395 1366395
1367095 1367095
1368506 1368506
1368918 1368918
1370683 1370683
1373440 1373440
1373613 1373613
1374144 1374144
1374215 1374215
1374898 1374898
1376556 1376556
1376714 1376714
1377048 1377048
1377072 1377072
1377213 1377213
1379781 1379781
1379899 1379899
1379912 1379912
1380078 1380078
1380293 1380293
1380457 1380457
1380601 1380601
1380832 1380832
1382216 1382216
1382631 1382631
1383080 1383080
1384012 1384012
1387315 1387315
1387486 1387486
1387996 1387996
1388400 1388400
1389055 1389055
1390736 1390736
1390984 1390984
1391437 1391437
1391979 1391979
1393451 1393451
1393488 1393488
1394008 1394008
1394643 1394643
1395053 1395053
1395938 1395938
1396176 1396176
1396335 1396335
1396892 1396892
1397011 1397011
1397186 1397186
1398629 1398629
1398840 1398840
1399573 1399573
1400431 1400431
1400638 1400638
1400863 1400863
1401246 1401246
1401636 1401636
1402176 1402176
1402517 1402517
1402958 1402958
1403539 1403539
1403634 1403634
1405298 1405298
1405374 1405374
1406227 1406227
1406804 1406804
1406896 1406896
1407635 1407635
1407962 1407962
1408942 1408942
1409520 1409520
1409663 1409663
1410379 1410379
1414649 1414649
1414651 1414651
1414913 1414913
1414925 1414925
1415191 1415191
1415241 1415241
1416823 1416823
1417437 1417437
1417470 1417470
1418526 1418526
1418884 1418884
1419492 1419492
1419579 1419579
1420673 1420673
1421268 1421268
1421309 1421309
1421608 1421608
1421750 1421750
1425404 1425404
1426151 1426151
1429936 1429936
1430367 1430367
1431079 1431079
1431265 1431265
1432232 1432232
1432700 1432700
1432897 1432897
1433849 1433849
1433926 1433926
1434441 1434441
1434722 1434722
1435224 1435224
1438315 1438315
1439727 1439727
1440080 1440080
1440505 1440505
1440700 1440700
1441312 1441312
1441982 1441982
1442740 1442740
1443028 1443028
1443395 1443395
1443465 1443465
1443531 1443531
1443998 1443998
1444716 1444716
1444753 1444753
1444900 1444900
1445805 1445805
1446020 1446020
1446253 1446253
1446721 1446721
1446975 1446975
1447568 1447568
1447927 1447927
1448808 1448808
1449276 1449276
1449486 1449486
1449660 1449660
1450523 1450523
1450540 1450540
1453238 1453238
1453321 1453321
1453339 1453339
1453746 1453746
1454311 1454311
1455146 1455146
1456124 1456124
1456563 1456563
1457835 1457835
1458503 1458503
1459674 1459674
1460225 1460225
1460828 1460828
1460994 1460994
1462012 1462012
1462043 1462043
1462432 1462432
1462629 1462629
1462840 1462840
1463683 1463683
1464221 1464221
1465483 1465483
1465741 1465741
1465795 1465795
1465871 1465871
1466759 1466759
1466901 1466901
1467977 1467977
1470110 1470110
1470309 1470309
1471882 1471882
1471903 1471903
1472011 1472011
1472949 1472949
1473768 1473768
1474211 1474211
1474775 1474775
1474825 1474825
1474838 1474838
1475203 1475203
1475959 1475959
1477264 1477264
1477581 1477581
1478783 1478783
1479053 1479053
1480230 1480230
1480510 1480510
1481084 1481084
1481733 1481733
1482855 1482855
1483463 1483463
1483730 1483730
1485017 1485017
1485828 1485828
1485940 1485940
1486906 1486906
1487322 1487322
1489073 1489073
1489338 1489338
1489659 1489659
1491367 1491367
1491723 1491723
1492632 1492632
1493107 1493107
1493938 1493938
1494482 1494482
1494769 1494769
1495003 1495003
1495246 1495246
1495856 1495856
1496767 1496767
1497094 1497094
1497142 1497142
1497503 1497503
1498577 1498577
1498984 1498984
1499849 1499849
1501064 1501064
1501444 1501444
1501538 1501538
1502642 1502642
1503174 1503174
1503288 1503288
1503545 1503545
1505129 1505129
1505573 1505573
1506984 1506984
1507313 1507313
1507399 1507399
1508280 1508280
1509119 1509119
1509175 1509175
1509850 1509850
1510922 1510922
1510983 1510983
1511156 1511156
1512001 1512001
1512244 1512244
1513397 1513397
1514908 1514908
1514931 1514931
1515502 1515502
1516427 1516427
1517181 1517181
1517266 1517266
1517974 1517974
1518918 1518918
1519135 1519135
1519475 1519475
1520061 1520061
1520979 1520979
1522538 1522538
1522567 1522567
1523032 1523032
1524868 1524868
1525818 1525818
1525989 1525989
1526627 1526627
1527732 1527732
1527744 1527744
1528309 1528309
1528827 1528827
1529042 1529042
1529219 1529219
1530137 1530137
1530195 1530195
1530506 1530506
1530592 1530592
1530800 1530800
1530920 1530920
1532057 1532057
1532729 1532729
1533054 1533054
1534391 1534391
1534455 1534455
1534913 1534913
1535134 1535134
1535467 1535467
1536077 1536077
1536463 1536463
1536695 1536695
1537504 1537504
1538766 1538766
1539302 1539302
1539384 1539384
1539427 1539427
1539813 1539813
1540265 1540265
1541956 1541956
1543233 1543233
1543952 1543952
1544373 1544373
1544521 1544521
1545398 1545398
1545690 1545690
1546022 1546022
1547572 1547572
1549286 1549286
1550109 1550109
1550361 1550361
1551221 1551221
1551954 1551954
1552036 1552036
1552778 1552778
1557008 1557008
1559152 1559152
1561103 1561103
1561401 1561401
1561517 1561517
1561743 1561743
1562842 1562842
1563051 1563051
1563662 1563662
1564026 1564026
1564141 1564141
1565108 1565108
1565496 1565496
1566312 1566312
1566377 1566377
1566416 1566416
1568236 1568236
1568293 1568293
1570656 1570656
1571045 1571045
1571235 1571235
1572110 1572110
1573226 1573226
1573793 1573793
1574122 1574122
1575731 1575731
1577514 1577514
1578436 1578436
1578805 1578805
1580306 1580306
1580748 1580748
1580970 1580970
1581130 1581130
1581386 1581386
1582124 1582124
1582659 1582659
1583159 1583159
1583905 1583905
1584510 1584510
1584795 1584795
1585369 1585369
1585554 1585554
1585938 1585938
1586020 1586020
1586202 1586202
1586608 1586608
1586615 1586615
1586682 1586682
1587362 1587362
1588751 1588751
1588815 1588815
1590003 1590003
1591026 1591026
1591394 1591394
1591592 1591592
1591855 1591855
1591861 1591861
1592095 1592095
1592400 1592400
1592812 1592812
1592999 1592999
1593192 1593192
1593256 1593256
1593520 1593520
1593915 1593915
1593994 1593994
1595348 1595348
1595751 1595751
1597598 1597598
1597937 1597937
1598079 1598079
1598082 1598082
1598411 1598411
1599318 1599318
1599431 1599431
1600024 1600024
1600127 1600127
1600274 1600274
1600398 1600398
1601011 1601011
1601054 1601054
1601200 1601200
1602021 1602021
1602317 1602317
1603421 1603421
1603678 1603678
1603799 1603799
1604997 1604997
1605753 1605753
1605804 1605804
1606181 1606181
1606509 1606509
1607235 1607235
1607617 1607617
1607672 1607672
1608253 1608253
1609042 1609042
1609314 1609314
1609512 1609512
1610523 1610523
1612334 1612334
1613072 1613072
1613966 1613966
1614152 1614152
1614666 1614666
1614963 1614963
1615021 1615021
1615296 1615296
1615426 1615426
1616088 1616088
1616342 1616342
1616410 1616410
1616487 1616487
1617543 1617543
1617970 1617970
1618125 1618125
1618446 1618446
1619248 1619248
1620438 1620438
1620467 1620467
1620480 1620480
1622769 1622769
1622949 1622949
1624297 1624297
1624921 1624921
1625824 1625824
1626140 1626140
1626373 1626373
1626550 1626550
1627239 1627239
1627250 1627250
1628402 1628402
1628852 1628852
1629095 1629095
1630375 1630375
1630989 1630989
1631158 1631158
1634373 1634373
1635312 1635312
1636164 1636164
1637004 1637004
1637615 1637615
1638159 1638159
1638211 1638211
1639960 1639960
1640486 1640486
1641485 1641485
1642363 1642363
1644578 1644578
1645033 1645033
1645322 1645322
1645413 1645413
1646538 1646538
1646567 1646567
1647256 1647256
1648685 1648685
1649763 1649763
1650502 1650502
1650863 1650863
1651246 1651246
1651451 1651451
1651531 1651531
1652524 1652524
1652743 1652743
1655065 1655065
1655172 1655172
1655403 1655403
1655794 1655794
1657611 1657611
1657635 1657635
1658029 1658029
1658627 1658627
1659024 1659024
1660327 1660327
1660365 1660365
1660724 1660724
1661036 1661036
1661468 1661468
1661585 1661585
1661966 1661966
1662325 1662325
1662618 1662618
1663370 1663370
1664716 1664716
1665614 1665614
1665942 1665942
1666750 1666750
1667494 1667494
1667826 1667826
1667863 1667863
1668154 1668154
1668580 1668580
1669007 1669007
1669195 1669195
1669527 1669527
1669756 1669756
1670730 1670730
1672339 1672339
1672852 1672852
1676090 1676090
1676291 1676291
1677156 1677156
1680181 1680181
1680223 1680223
1681631 1681631
1681919 1681919
1682998 1682998
1684129 1684129
1684450 1684450
1684848 1684848
1685634 1685634
1685676 1685676
1686797 1686797
1687444 1687444
1687653 1687653
1687987 1687987
1688553 1688553
1689332 1689332
1690221 1690221
1690298 1690298
1690519 1690519
1690662 1690662
1691199 1691199
1692226 1692226
1693322 1693322
1693814 1693814
1695143 1695143
1696672 1696672
1696790 1696790
1696801 1696801
1698683 1698683
1701056 1701056
1701433 1701433
1701505 1701505
1702265 1702265
1703863 1703863
1704107 1704107
1705268 1705268
1705346 1705346
1706012 1706012
1706580 1706580
1706987 1706987
1707619 1707619
1707845 1707845
1709003 1709003
1710242 1710242
1710386 1710386
1710982 1710982
1711440 1711440
1714221 1714221
1714581 1714581
1715057 1715057
1715639 1715639
1715650 1715650
1715900 1715900
1716303 1716303
1716980 1716980
1717341 1717341
1718806 1718806
1719194 1719194
1719970 1719970
1720487 1720487
1720581 1720581
1720884 1720884
1720911 1720911
1721363 1721363
1721716 1721716
1723666 1723666
1723907 1723907
1725584 1725584
1725914 1725914
1725951 1725951
1726034 1726034
1728506 1728506
1728622 1728622
1730311 1730311
1730589 1730589
1731064 1731064
